user_id;age;attraction_distribution;coins;country;retention_days;sex;user_dating.age_start;user_dating.age_end;view_count;was_special;is_special;total_revenue
114088293;16;350;;US;;0;16;20;20;;;0
114165843;20;122;;CL;1,2,3,4,5,6,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25;1;17;23;692;1;1;13858
114437804;66;600;;IT;1,2,3;1;50;69;5;;;0
114308140;36;0;;AE;1;1;19;39;0;;;0
114387372;27;0;;AU;3;1;24;30;0;;;0
114110347;30;1000;;ES;1;1;18;39;1;1;;0
114394438;27;200;;IT;1;1;18;30;5;;;0
114479302;25;426;;US;1,2,3;0;22;28;190;;;0
114409809;46;385;;ES;1;1;18;46;57;;;0
114134499;29;0;;ES;;1;26;32;0;;;0
114216715;48;250;;IT;17;1;45;51;4;;;0
114416737;22;0;;IT;;1;19;25;2;;;0
114215097;39;801;;DE;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22;1;16;54;464;;;0
114408495;34;344;;AE;;1;31;37;29;;;0
114387977;19;0;;ES;;1;16;22;1;;;0
114427045;25;0;;US;1;1;22;28;0;;;0
114408016;35;0;;FR;1,2,3,4,5;1;32;38;7;;;0
114428017;22;333;;US;;1;19;25;3;;;0
114419348;38;0;;CA;1,2,4,5,6,7,9,10;1;35;41;1;;;0
114253294;29;0;;US;1,3;1;16;54;0;;;0
114059996;41;750;;US;1;1;38;44;16;;;0
114227498;20;0;;US;;1;17;23;0;;;0
114272034;25;0;;FR;1;1;22;28;4;;;0
114424184;26;0;;CA;1;1;23;29;0;;;0
114419572;31;1000;;US;1,2,3,4;1;28;34;4;;;0
114423425;34;0;;ES;1,2,3,4,5,6,7;1;31;37;3;;;0
114113964;28;83;;US;1,2,4,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27;1;25;31;12;;;0
114388997;47;400;;US;;1;22;46;20;;;0
114299027;26;550;;US;;0;25;87;100;;;0
114189326;43;373;;US;;0;40;66;107;;;0
114408492;32;1000;;ES;1,2,3,4,5;1;29;35;5;;;0
114435173;44;0;;CL;;1;41;47;0;;;0
114299295;25;125;;IT;1;1;22;28;8;;;0
114068721;23;0;;CL;1,2,3,5;1;20;26;2;;;0
114385382;34;636;;US;1,2;1;31;37;11;;;0
114229500;28;0;;CL;1,2,3,4,5,10;1;18;49;3;;;0
114445284;35;500;;US;;1;32;38;2;;;0
114406863;52;148;;DE;1;1;35;50;27;;;0
114441148;24;1000;;US;3;1;21;27;2;;;0
114296900;36;200;;CA;1,2,3,4,5,6,7;1;33;39;5;;;0
114316461;16;0;;FR;;1;16;20;0;;;0
114428507;29;636;;CL;1,2,3,4,5,6,7,8,9;1;26;33;11;;;0
114234317;28;200;;US;1,2;1;25;31;10;1;;0
114449450;24;903;;AU;1,2,3,4,5,6,7,8;1;16;48;124;1;1;9438
114097633;25;0;;PT;;1;22;28;0;;;0
114138321;39;832;;DE;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26;1;16;70;760;;;0
114159284;29;250;;CA;1,2,3,6,7,8,10,11,13,14,15,19,21,22;1;18;46;4;1;;0
114486753;19;0;;US;;1;16;22;0;;;0
114461808;29;700;;BE;1,2,3;1;26;32;10;1;1;6084
114457726;31;0;;DE;1,2,3;1;20;34;5;;;0
114184615;28;250;;FR;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23;1;25;31;4;;;0
114495950;49;158;10;IL;2,3,4,5;1;38;50;535;1;1;15132
114052827;21;1000;;US;3;1;18;24;1;;;0
114385998;44;700;;ES;;1;41;47;10;;;0
114322604;22;250;;US;;1;19;25;4;;;0
114137021;32;333;;US;1;1;29;99;21;;;0
114172621;56;1000;;AR;12,13,19;1;22;42;1;;;0
114475060;34;666;;AE;;1;31;37;3;;;0
114066353;47;76;;IT;2;1;44;50;13;;;0
114128653;24;0;;DE;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26;1;21;27;9;;;0
114246064;37;0;;AR;;1;34;40;2;;;0
114221960;37;0;;IT;;1;34;40;34;;;0
114433053;42;0;;FR;;1;39;45;1;;;0
114419257;28;666;;US;1,2,3,4,5,6,7,9;1;25;31;21;1;1;9087
114173354;16;0;;AR;;1;16;20;10;;;0
114419448;39;0;;CA;;1;36;42;0;;;0
114387649;77;468;;IT;1,5;1;74;80;79;;;0
114283001;26;550;;BE;1,2,3,5,6,7,8,9,10,11,12,13,14,16;1;23;29;40;1;;0
114454129;25;0;;US;;1;22;28;0;;;0
114480470;26;0;;IT;1,2,3,4,5,6;1;23;29;1;;;0
114167692;34;333;;ES;;1;31;37;3;;;0
114237810;33;0;;US;1,2,3,4,5,7,10,11,12,13;1;30;36;0;;;0
114270987;31;0;;FR;15;1;28;34;0;;;0
114194927;23;468;;US;1,2,19;0;20;26;500;;;0
114178606;26;0;;GB;1,2,3;0;16;99;16157;1;;3588
114495333;51;0;;BE;1,2,3,4;1;48;54;0;;;0
114342693;27;1000;;US;1,3,4,5,6,7,9;1;24;30;1;;;0
114258233;19;0;;AR;2,3;1;16;22;1;;;0
114248333;35;0;;US;;1;32;38;0;;;0
114116633;34;0;;AR;1,2,3,4,6;1;31;37;11;;;0
114404162;22;1000;;US;1;1;19;25;2;;;0
114180089;25;25;;US;1;0;17;44;3557;;;0
114421036;38;0;;AR;1;1;35;51;0;;;0
114372848;25;500;;AR;1;1;22;28;2;;;0
114336050;33;90;;IL;;1;30;36;22;;;0
114204635;33;0;;AR;11,12,14,15,16,17,18,21;1;30;36;19;;;0
114442733;26;692;;AE;1,2,3,4,5,6,7,8,9;1;23;29;26;;;0
114402436;25;0;;GB;1,5;1;22;28;3;;;0
114423176;24;0;;US;1,2,4,5,6,7,8,10;1;21;27;2;;;0
114428664;38;250;;US;1,2;1;17;60;8;;;0
114205659;34;0;;IL;;1;31;37;0;;;0
114390997;53;0;;AR;1,2,3,4,5,6;1;50;56;0;;;0
114433230;29;562;;AE;1,4,8,9;1;21;47;16;1;1;0
114365077;24;888;;DE;1,2,12,13;1;21;27;9;1;1;0
114493373;32;500;;FR;1;1;29;35;4;;;0
114436371;31;333;;FR;;1;28;34;3;;;0
114477645;52;650;;US;1,2,3,4,5;1;39;54;20;;;0
114310525;45;0;;US;;1;46;61;1;;;0
114173579;32;333;;CL;1,2,3;1;22;37;6;;;0
114221976;49;461;;US;14,16,17,18,19;1;44;79;13;;;0
114495281;27;571;;US;3,4,5;1;24;55;7;1;1;0
114147078;43;344;;GB;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26;1;40;46;29;1;;0
114127199;34;412;;US;1,2,3,4,5,6,7,8,9;0;31;37;1491;;;0
114496547;31;1000;;US;;1;28;34;1;;;0
114321142;53;0;;ES;1,2,3,4;1;50;56;2;;;0
114184942;18;750;;ES;1,2,3,4,6,9,10,11,12,14,18,19,20,21,22,23;1;16;34;8;;;0
114197687;37;473;;US;1,3,8;1;34;40;19;;;0
114472049;32;0;;US;;1;29;35;0;;;0
114301459;20;0;;FR;1,2,3,4,5,7;1;17;23;0;;;0
114443453;18;1000;;ES;;1;16;25;1;;;0
114061862;42;0;;AR;1,2,3,4,5,6,7,9,11,12,13,15,16,18,19,20,21,23,24,25,26,27,28,29,30,60;1;39;45;0;;;0
114326748;42;0;;IT;;1;39;45;0;;;0
114406093;34;500;;AU;1;1;31;37;2;;;0
114113159;30;0;;US;;1;27;33;0;;;0
114320743;34;555;;US;1;1;31;37;9;;;0
114327250;39;615;;ES;1,2,3,4,5;1;16;99;65;;;0
114165437;41;0;;CA;4;1;38;44;0;;;0
114388281;20;250;;AR;1,2;1;17;23;4;;;0
114315598;45;1000;;CA;2,3,5,6,8,9,11,12,13,14,15,16;1;18;48;2;;;0
114281471;32;555;;BE;1,2,3,4,5,6,7,8;1;29;35;18;;;0
114167854;55;372;68;US;1,2,3,4,5;1;52;58;212;1;1;18902
114425338;22;333;;US;1,2,3,4,8;1;19;25;12;;;0
114156652;32;0;;PT;1,2,3,4,5;1;29;35;1;;;0
114311346;38;0;;DE;1,2;1;35;41;0;;;0
114166521;59;500;;FR;1,3,4,5,6,9;1;50;62;2;;;0
114114943;24;778;;US;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16;1;21;40;104;;;0
114366258;33;471;;CA;1,2,3,4,5,6,7,8,9,10,11;0;30;36;779;;;0
114079347;23;618;;US;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29;0;24;38;922;;;0
114355181;30;312;;UA;1,2,3,4,6,7,8,9,10,11,12;1;22;29;288;1;;0
114252695;44;0;;CL;13;1;41;47;0;;;0
114390527;22;715;;US;1,2,3,10;0;26;99;433;;;0
114185392;29;55;;CN;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23;1;26;39;18;;;0
114150580;25;322;;US;;0;22;28;220;;;0
114283702;21;333;;US;;1;18;34;3;;;0
114180562;44;175;;IL;1,2;1;41;47;80;;;0
114446687;22;666;;CL;;1;19;25;3;;;0
114095298;33;0;;CL;1;1;30;36;0;;;0
114352383;32;0;;US;1,2,3;1;29;35;0;;;0
114317937;51;225;;IT;;1;48;54;40;;;0
114423130;26;750;;BE;1,2,3,6,7,8,9;1;23;29;4;;;0
114213341;30;666;;PK;1,2;1;27;33;6;;;0
114392551;49;350;;US;2,4,5,8,10;1;46;52;20;;;0
114271771;31;0;;IT;;1;28;34;0;;;0
114167135;25;0;;FR;;1;22;28;5;;;0
114440096;36;300;;AR;1;1;18;46;10;;;0
114215911;22;626;;IT;1,2;0;19;25;297;;;0
114413640;37;333;;US;1;1;34;40;3;;;0
114400620;20;0;;AR;;1;17;23;0;;;0
114493140;30;333;;FR;1;1;27;33;6;;;0
114459998;27;0;;US;1;1;24;30;1;;;0
114403256;45;333;;BE;;1;16;25;6;;;0
114461649;27;750;;US;1,2,3,4;1;24;30;4;;;0
114377887;27;0;;US;3;1;24;30;0;;;0
114220417;41;0;;US;;1;38;44;0;;;0
114253906;32;250;;AE;1,2,3;1;29;35;36;;;0
114090971;21;0;;AE;3;1;18;99;2;;;0
114295821;37;0;;CL;1,3;1;34;40;0;;;0
114380283;22;666;;ES;;1;19;25;9;;;0
114051771;25;500;;US;3,6,7,9;1;22;28;6;;;0
114054957;21;1000;;FR;;1;18;24;1;1;;0
114399919;24;1000;;US;1,2;1;21;27;5;;;0
114244134;25;0;;AR;;1;19;25;3;;;0
114176639;32;728;;US;;0;59;99;298;;;0
114323682;51;378;;CL;;0;48;54;219;;;0
114445574;22;0;;IT;;1;19;25;0;;;0
114284076;48;0;;ES;1;1;45;51;1;;;0
114141742;21;263;;US;15,16,18;1;18;24;19;;;0
114267794;51;0;;ES;3,5,6,7,9,10,11,13,15,17;1;48;54;1;;;0
114248266;31;0;;FR;;1;28;40;0;;;0
114274855;37;434;;IT;1,2;0;34;40;502;;;0
114154835;34;0;;US;1,2,3,4,5;1;31;37;0;;;0
114207819;37;272;;AR;;1;22;37;11;;;0
114406075;31;0;;US;;1;28;34;0;;;0
114254517;47;1000;;US;;1;16;50;1;;;0
114096072;31;0;;PT;1;1;28;47;1;;;0
114489679;40;0;;GB;1,3,4,5;1;37;43;3;;;0
114141980;42;714;;US;2,9;1;39;45;21;;;0
114122682;22;0;;FR;1,2;1;19;25;1;;;0
114294498;56;71;;AR;;1;50;59;14;;;0
114170853;34;483;;AE;1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25;1;22;40;89;1;1;6292
114469299;20;714;;AE;1,2;1;17;23;14;;;0
114079243;27;153;;DE;1,2,3,4,5,6,7,8,9,10,11,12,13;1;24;30;13;;;0
114246592;43;366;;US;1,2,3;1;18;56;71;;;0
114200966;24;0;;AR;1,2,3,4,6,7,8;1;16;24;2;;;0
114407269;33;0;;AE;;1;30;36;0;;;0
114494306;49;0;;CL;;1;23;39;0;;;0
114442515;30;272;;US;1,4,6,8;1;27;46;11;;;0
114100984;26;0;;ES;1;1;23;29;2;;;0
114139197;24;0;;US;1;1;21;27;4;;;0
114181561;58;171;;BE;1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,22;1;55;61;105;;;0
114477269;33;0;;ES;1,2,3,4,5,6;1;30;36;1;1;1;0
114231702;28;414;;AE;1;1;16;43;41;;;0
114140730;23;250;;US;1,2,3,4,5,6,7,8,10,13;1;20;26;8;;;0
114492161;40;454;;CL;1,2,3,4,5,6;1;37;43;77;;;0
114162893;60;0;;CA;;1;50;63;0;;;0
114379953;28;590;;US;;0;33;99;61;;;0
114427274;44;0;;CA;;1;41;47;3;;;0
114285805;30;0;;US;;1;27;33;0;;;0
114243871;41;0;;US;;1;38;44;0;;;0
114204261;32;0;;US;20;1;29;35;0;;;0
114089536;30;500;;CH;1,2,3,4,5;1;27;33;10;;;0
114177427;40;0;;DE;;1;19;43;22;;;0
114458583;43;500;;US;1;1;40;46;6;;;0
114386150;31;466;;GB;1,4,5;1;28;55;15;;;0
114428817;25;400;;US;1;1;22;28;5;;;0
114444159;36;0;;AR;1;1;33;39;0;;;0
114212655;51;0;;CH;1,2;1;48;54;0;;;0
114416874;30;0;;AR;;1;16;60;0;;;0
114430241;32;0;;DE;1,2,3;1;21;40;7;;;0
114317127;54;775;;US;;1;51;57;80;1;;0
114196661;35;0;;US;1,2,3,4,5;1;32;38;0;;;0
114342113;34;0;;FR;;1;19;50;1;;;0
114104357;54;0;;GB;1,25;1;50;57;0;;;0
114282693;42;636;;US;;1;39;45;11;;;0
114114464;24;736;;CA;1,2,3;1;16;35;38;;;0
114157489;24;0;;AR;2,3,4,5,9;1;21;27;1;;;0
114285107;37;304;;AE;;1;29;99;23;;;0
114463989;22;0;;AR;1,2,3,4,5,6,7;1;19;43;9;;;0
114372304;39;0;;FR;2;1;36;42;0;;;0
114377299;28;500;16;CA;1;1;25;31;2;1;;6097
114060861;18;0;;US;;1;15;21;0;;;0
114408011;40;384;;US;;1;37;43;13;;;0
114381746;37;0;;ES;;1;34;40;0;;;0
114219244;23;0;;IT;;1;20;26;3;;;0
114189814;31;363;;AR;;1;25;35;11;;;0
114288612;27;0;;DE;;1;24;30;0;;;0
114462164;32;652;;US;1,2,3,4,5,7,8;1;29;35;23;;;0
60502956;21;1;26;RU;2,15,16,20,23,27,28,30,60,90,120,150,180;0;62;70;653;1;;0
114198287;28;0;;CL;3;1;25;31;1;;;0
114166779;23;800;;IT;1,2;1;20;37;5;;;0
114311860;18;384;;GB;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15;1;15;21;13;;;0
114055276;30;0;;AR;;1;27;33;1;;;0
114435275;32;0;;CL;2;1;29;35;1;;;0
114049287;55;520;;GB;1,2,3,4,5,6,7,8;1;32;50;50;1;;0
114408661;44;1000;;FR;1,2,3,4,5,6,7,8,9,10;1;41;47;1;1;;0
114501004;21;1000;;US;1,2;1;16;28;2;;;0
114234431;25;520;;US;1,2,3,4,5,6,7,8;1;22;28;25;;;0
114384473;33;176;;US;1,2,3,4,5,7,8,9;1;30;36;17;;;0
114373160;32;500;;FR;1,2,3,4,5,6,7;1;29;35;62;;;0
114302335;16;0;;US;;1;16;20;0;;;0
114238303;23;0;;US;1;1;20;43;0;;;0
114488368;25;0;;US;1,3,4,5;1;22;28;0;;;0
114408411;36;560;;US;1,2,3,4,5,6,7,8;1;33;39;25;;;0
114057152;32;375;;GB;;1;18;50;8;;;0
114347791;38;0;;US;;1;35;41;0;;;0
114149011;18;500;;ES;;1;18;21;2;;;0
114207116;25;200;;IL;1,2,3,4,5,6,7,8,9;1;22;28;20;;;0
114234968;17;194;;US;;0;17;20;154;;;0
114334902;26;0;;US;1;1;23;31;5;;;0
114484782;25;500;;AE;1;1;19;27;12;;;0
114115227;40;0;;DE;;1;37;43;0;;;0
114143644;18;0;;US;;1;18;21;4;;;0
114088987;46;226;;IT;1,2;1;16;73;128;;;0
114393546;47;200;;IL;1,2,3,4,5,6,7,8,9,10;1;44;50;75;;;0
114338641;20;0;;US;;1;16;20;0;;;0
114056772;27;58;;AR;1,2,3;1;24;45;17;1;;0
114351037;40;500;;US;1,2,3,4,5,7;1;37;43;14;;;0
114092725;19;0;;US;;1;16;22;5;;;0
114441603;27;0;;US;1,2,3,4,6,7,8,9;1;24;30;0;;;0
114156010;38;0;;CL;1;1;35;41;0;;;0
114421625;46;0;;FR;1,2,3,4,5,6,7,9;1;43;49;1;;;0
114184151;16;0;;US;1;1;16;20;0;;;0
114347038;30;285;;US;1,2,3,4,5,6,7,9,10,11,12,13;1;27;33;56;;;0
114412056;22;600;;IL;;1;19;25;5;;;0
114447821;28;0;;US;;1;25;31;6;;;0
114444019;21;0;;US;1,2,3,4,5,6,7,8,9;1;18;24;0;;;0
114474631;29;266;;US;1,2,3,4,5,6,7;1;19;32;15;;;0
114458703;32;0;;US;;1;29;35;0;;;0
114328059;46;200;;IT;1;1;43;49;10;;;0
114200473;54;149;;IT;1,2,4,5,6,7,8,9,11,12,13,14,15,16,17,18,20,22;1;32;57;147;;;0
114162546;34;0;;DE;1;1;31;37;4;;;0
114139960;30;466;;US;1,2,3,4,5,6,7,8,9,10,11,12,13,14;1;27;33;30;;;0
114065135;39;0;;BE;;1;36;42;0;;;0
114054938;18;315;;US;1,2,3,4,5,6,7,8,9,10,11,12,13,14,15;1;18;21;19;;;0
